#{"t_start": 1686537948.6103165, "env_id": null}
r,l,t
-0.02,2,5094.883451
0.08,2,5095.898816
0.17,3,5097.469676
0.07,3,5098.84221
0.43,17,5106.743605
-3.54,14,5113.031569
-1.02,2,5113.891655
0.06,4,5115.909373
-17.92,22,5126.041122
0.26,4,5127.883525
0.03,7,5131.489171
-1.08,8,5135.321456
0.17,3,5136.794992
-1.95,5,5139.003239
-7.0,20,5148.271622
0.71,19,5156.8469
0.49,11,5162.207347
0.13,7,5165.1257
0.08,2,5166.007827
0.17,3,5167.326687
0.05,5,5169.553625
0.31,9,5173.520967
-0.94,4,5175.248436
-27.2,30,5188.354578
0.61,9,5192.336594
0.42,8,5195.932642
-5.21,21,5205.091485
-3.09,19,5213.978986
0.21,9,5217.989343
0.24,6,5220.702902
-15.96,26,5232.404222
-0.02,2,5233.336668
0.34,16,5240.45131
0.25,5,5242.838519
0.34,6,5245.562668
0.06,4,5247.414796
-7.84,14,5254.529305
0.23,7,5258.081979
-4.59,9,5262.776451
-15.98,28,5277.006442
-0.1,10,5281.984251
-0.02,2,5283.031842
0.08,2,5283.952013
0.08,2,5285.075917
-0.03,3,5286.587191
-0.03,3,5288.033348
-0.02,2,5289.064882
0.14,6,5292.098473
0.07,3,5293.80591
0.07,3,5295.372556
0.03,7,5298.855162
-0.03,3,5300.371582
-0.02,2,5301.440948
0.15,5,5303.947334
-0.02,2,5305.012708
0.08,2,5305.984885
0.33,7,5309.637726
0.2,10,5314.832657
0.3,10,5320.015506
-0.02,2,5321.204545
-0.02,2,5322.145307
0.26,4,5324.283301
0.22,8,5328.273792
0.23,17,5336.828862
-0.02,2,5337.924474
-16.83,23,5349.052644
-5.7,10,5353.387381
-5.92,12,5358.794388
-7.51,11,5363.72629
0.26,4,5365.503126
0.08,2,5366.553804
-6.6,10,5371.142468
0.43,7,5374.52699
-0.03,3,5376.082792
-10.06,16,5384.269356
-1.96,6,5387.10204
-0.86,6,5389.793694
-0.02,2,5390.699167
-16.75,25,5402.559146
-6.7,20,5411.856198
0.15,5,5414.320086
-19.64,34,5430.22522
-3.52,22,5440.220189
0.26,4,5442.060821
1.14,26,5453.665298
0.76,24,5464.650869
-0.93,3,5466.041299
-9.35,35,5482.326751
0.28,12,5487.786029
-0.02,2,5488.775438
0.22,8,5492.665532
-5.58,18,5500.650078
-0.78,8,5504.693031
0.45,5,5507.298441
-14.52,22,5517.556985
0.17,13,5523.775704
-3.72,22,5533.854322
-8.3,20,5543.513192
0.08,2,5544.533799
-0.06,6,5547.557655
-5.75,15,5555.136516
-11.63,23,5566.096847
0.06,4,5568.005764
-2.72,12,5573.577826
0.24,6,5576.328749
0.08,2,5577.32649
-5.71,11,5582.854436
-0.97,7,5586.335204
0.07,3,5587.970265
-0.02,2,5589.042707
-4.74,14,5596.137536
0.07,3,5597.735081
-14.68,18,5606.652638
-1.03,3,5608.191319
-12.86,16,5616.262056
-6.89,9,5620.70244
-2.95,5,5623.186755
0.14,6,5626.156114
0.07,3,5627.825293
-2.96,6,5630.773831
0.08,2,5631.859802
-2.96,6,5634.920387
0.23,7,5638.303575
0.04,6,5641.397888
-1.95,5,5643.753477
-0.02,2,5644.822572
0.08,2,5645.820198
-13.75,15,5653.389424
-0.02,2,5654.254075
-9.96,16,5662.042982
-2.06,6,5665.042603
-0.04,4,5667.1621
0.38,12,5672.803002
0.08,2,5673.802322
-16.47,27,5686.838367
-0.02,2,5687.69997
0.14,6,5690.483509
-4.77,17,5698.675756
-4.74,14,5705.478069
-9.71,31,5719.761842
-0.02,2,5720.766894
0.05,5,5723.028796
-1.03,33,5738.776853
0.24,6,5741.59849
-2.79,9,5745.891363
-0.94,4,5747.771
-1.79,9,5752.153336
0.07,3,5753.700485
-0.01,1,5754.233195
0.16,4,5756.12544
0.43,17,5764.062103
0.23,17,5772.101002
0.14,6,5774.939692
0.16,4,5776.875239
0.5,10,5781.868134
0.06,4,5783.94798
-0.02,2,5784.80292
0.08,2,5785.930395
0.17,3,5787.294154
0.17,3,5788.761288
0.08,2,5789.787231
0.26,4,5791.72646
0.06,4,5793.68924
0.26,4,5795.78454
0.08,2,5796.673362
-0.02,2,5797.748343
0.14,6,5800.514627
-5.61,11,5805.611907
0.18,2,5806.55084
0.08,2,5807.396955
0.33,7,5810.346578
0.16,4,5812.216396
0.27,3,5813.61908
0.15,5,5816.15246
0.43,17,5824.635475
0.08,2,5825.619471
-8.95,15,5832.890117
0.16,4,5834.848879
-0.85,5,5837.378174
0.33,7,5840.883389
-8.43,13,5847.201132
-6.51,11,5852.489456
-7.27,17,5860.681823
-0.02,2,5861.598433
-0.82,2,5862.531381
-2.05,5,5864.844899
-0.04,4,5867.034804
0.49,11,5872.16446
-0.02,2,5873.163712
-0.02,2,5874.33441
0.17,3,5875.888901
-0.02,2,5876.868659
-0.02,2,5877.928867
0.08,2,5878.876202
0.29,11,5884.099532
0.16,4,5885.94476
0.08,2,5886.916905
0.08,2,5887.792087
0.17,3,5889.283915
0.08,2,5890.281701
-0.03,3,5891.738286
0.06,4,5893.66944
0.37,13,5900.277188
-4.06,6,5903.222627
0.17,3,5904.743319
-8.81,11,5910.33178
-6.57,17,5918.70126
-4.69,9,5923.235736
0.07,3,5924.662681
0.18,2,5925.641468
0.16,4,5927.687606
-12.45,15,5934.666336
-14.5,20,5944.010555
-0.02,2,5944.908915
0.3,10,5949.74049
-0.02,2,5950.835226
0.23,7,5954.318442
-2.96,6,5957.573727
-0.83,3,5959.07243
0.07,3,5960.616652
0.19,11,5966.087459
-1.77,7,5969.423887
-3.88,8,5973.067486
-0.02,2,5973.970094
-1.94,4,5975.905207
-0.02,2,5976.979573
-0.83,3,5978.411263
0.05,5,5980.676651
-6.73,13,5986.606549
-0.01,1,5987.198175
-0.02,2,5988.252155
-0.02,2,5989.090649
-4.72,12,5995.197934
-4.18,28,6009.155386
0.44,16,6016.51752
-7.34,24,6028.297838
-1.02,2,6029.264751
-0.02,2,6030.326717
0.3,10,6035.402487
0.52,8,6039.027534
0.66,14,6046.110313
-8.6,20,6056.56713
0.04,6,6059.667818
-0.02,2,6060.725543
0.16,4,6062.809597
0.12,8,6066.872833
-0.01,11,6072.385024
0.06,4,6074.510118
0.15,5,6077.021731
-7.79,9,6081.690213
-0.03,3,6083.246206
-0.05,5,6085.963855
0.17,3,6087.607232
-0.04,4,6089.722461
-0.02,2,6090.813967
0.41,9,6095.585792
-15.51,21,6106.566421
0.02,8,6110.67648
-0.02,2,6111.635435
-0.03,3,6113.2041
-0.03,3,6114.736008
-0.07,7,6118.469418
0.07,3,6119.987331
0.02,8,6124.01282
0.05,5,6126.582796
-0.03,3,6128.190702
0.14,6,6131.239985
0.15,5,6133.853248
0.23,7,6137.253365
-0.02,2,6138.363282
0.08,2,6139.247564
-0.03,3,6140.679694
0.08,2,6141.886992
0.07,3,6143.290514
-0.02,2,6144.4307
0.14,6,6147.212873
0.06,4,6149.187201
-0.01,1,6149.635754
0.08,2,6150.734991
-0.03,3,6152.397921
-0.74,24,6163.214756
0.21,9,6167.930049
-0.02,2,6168.824271
0.15,5,6171.250782
0.66,14,6178.538373
-4.77,7,6182.202521
-1.02,2,6183.184382
-1.46,16,6190.957973
-2.41,11,6196.458241
-6.7,10,6201.031611
-9.57,47,6223.396528
0.04,6,6226.499014
0.25,5,6229.171554
0.03,7,6232.482242
0.08,2,6233.504203
0.16,4,6235.484726
0.29,11,6240.641402
0.1,10,6245.534278
-2.47,27,6258.009882
0.08,12,6263.850263
0.28,12,6270.015683
0.03,7,6273.477531
-0.02,2,6274.549393
-0.05,15,6282.326814
-0.02,2,6283.296233
-4.02,12,6289.404916
-0.06,6,6292.509225
-0.01,1,6292.984206
0.03,7,6296.416137
-0.06,6,6299.371656
-0.07,7,6303.109833
-0.03,3,6304.551587
-0.03,3,6306.121412
0.06,4,6308.286365
-0.02,2,6309.259139
-0.02,2,6310.266651
0.05,5,6312.769472
0.17,3,6314.223943
-0.06,6,6317.300097
-0.02,2,6318.297025
0.07,3,6319.744917
-0.02,2,6320.703726
-0.04,4,6322.605671
0.25,5,6325.071949
-0.02,2,6326.081901
-0.03,3,6327.729111
0.08,2,6328.827873
0.33,7,6332.495191
0.09,1,6333.00982
-0.01,1,6333.702599
0.09,1,6334.197881
0.21,9,6338.736488
0.16,4,6340.69834
-0.02,2,6341.63031
0.08,2,6342.696155
0.08,2,6343.652751
0.45,15,6350.899568
0.07,3,6352.331709
0.6,20,6361.70348
0.51,9,6365.856365
-12.85,25,6378.675846
-0.02,2,6379.63084
0.16,4,6381.582797
0.22,8,6385.787042
-3.61,11,6391.460175
-3.95,15,6398.751934
-11.52,32,6414.913596
-3.97,7,6418.252285
0.39,11,6423.537473
0.08,2,6424.505261
0.26,4,6426.408018
0.24,6,6429.304126
1.05,25,6441.710222
0.33,7,6445.258714
-0.02,2,6446.198713
-0.05,5,6448.596628
-1.84,4,6450.649361
-6.87,17,6459.479804
-0.04,4,6461.588915
0.07,13,6468.314608
0.08,2,6469.132918
-1.96,6,6472.105216
-0.02,2,6473.20387
-8.03,13,6479.753743
-0.1,10,6484.897405
-1.05,5,6487.545135
-4.13,13,6493.982335
-0.02,2,6495.150494
-7.57,27,6508.184344
-8.9,10,6513.259153
0.23,7,6516.492442
-6.62,12,6522.338659
-2.71,11,6527.755642
-0.87,7,6531.212441
-3.05,5,6533.935678
-2.1,10,6539.099714
-4.09,9,6543.733459
-0.02,2,6544.796028
-1.04,14,6551.787004
-15.56,36,6569.027235
-6.84,14,6576.217814
-3.65,15,6583.714585
-2.05,5,6586.286256
-11.03,23,6598.253536
-5.89,9,6602.850653
-9.06,16,6610.60299
-0.73,13,6617.431759
0.36,14,6624.292522
-0.01,11,6629.725639
0.18,2,6630.735583
-18.33,23,6642.069713
-6.0,10,6647.207357
-0.06,6,6650.288294
-2.95,15,6657.594705
0.49,11,6663.112616
0.15,5,6665.627593
-9.03,13,6672.019799
-12.77,17,6680.10175
0.08,2,6681.196516
0.16,4,6683.281482
0.15,5,6685.974696
-1.72,22,6696.565039
0.17,3,6697.977472
-7.31,21,6708.099329
-15.37,27,6720.9848
-3.76,16,6728.852113
-9.15,25,6741.267268
-0.03,3,6742.781737
-0.02,2,6743.701406
-3.07,7,6747.165368
-4.02,12,6753.317717
-3.96,16,6761.442631
-1.93,3,6763.356459
-0.02,2,6764.456436
-3.97,7,6768.076193
0.08,2,6769.14459
-3.98,8,6773.394074
-0.85,5,6776.081433
-0.93,3,6777.617129
-16.91,21,6788.573398
0.23,7,6792.272217
-4.78,18,6800.957791
-5.0,10,6805.992228
-2.74,14,6812.865937
0.08,2,6813.964141
-13.76,16,6821.565839
-12.65,15,6828.930497
-4.8,10,6833.843107
0.08,2,6834.928515
-4.77,7,6838.533837
-5.01,11,6844.13679
-3.09,9,6848.805057
0.03,7,6852.144124
0.07,13,6858.87902
-1.83,13,6865.233932
0.19,11,6870.688027
-9.82,22,6881.16181
0.05,5,6883.734589
0.05,5,6886.27298
-0.96,6,6889.229554
0.25,5,6891.755005
-1.02,2,6892.782773
0.29,11,6897.768185
0.22,8,6901.537657
-2.8,10,6906.613266
0.16,14,6913.256039
0.13,7,6916.906879
-2.95,5,6919.436827
-14.15,25,6931.224391
0.27,13,6937.896315
-0.18,18,6946.920911
-0.01,1,6947.42573
0.09,21,6957.843585
-3.89,9,6962.316774
0.16,4,6964.346198
-0.03,3,6965.754861
0.26,4,6967.899302
0.07,3,6969.500219
0.04,6,6972.524664
0.16,4,6974.544023
-0.02,2,6975.53486
0.26,4,6977.694259
-0.02,2,6978.897225
0.16,4,6981.012507
0.04,6,6983.903689
-0.02,2,6985.039588
0.06,4,6987.064321
0.08,2,6987.954606
0.06,4,6989.985851
-0.02,2,6990.980126
0.13,7,6994.822748
-0.02,2,6995.706259
0.03,7,6999.212409
-0.76,6,7002.431753
-0.04,4,7004.421749
0.08,2,7005.412257
0.11,9,7010.014365
-0.06,6,7012.943938
-0.03,3,7014.488274
0.07,3,7015.964412
0.06,4,7018.042185
-0.03,3,7019.627058
-0.02,2,7020.574581
0.17,3,7022.183666
-0.03,3,7023.782665
-5.98,8,7027.885523
-2.91,11,7033.375294
-0.02,2,7034.486483
0.17,3,7036.240733
0.11,9,7040.731098
-0.02,2,7041.821471
-0.06,6,7044.700278
-0.07,7,7048.163467
-0.03,3,7049.624754
0.08,2,7050.521668
0.05,5,7053.175798
0.24,6,7056.079498
0.0,10,7060.863576
-0.04,4,7062.970994
-1.77,7,7066.537813
-5.13,13,7072.836153
-8.8,10,7077.73636
-6.99,9,7082.510839
-1.25,15,7090.106424
0.03,7,7093.497131
-0.02,2,7094.552249
-4.9,10,7099.266062
0.08,2,7100.307139
-0.02,2,7101.521667
-0.02,2,7102.423682
0.17,3,7103.935311
0.68,12,7109.713333
-0.02,2,7110.748145
0.12,8,7114.837205
-1.63,13,7121.737386
0.12,8,7125.794333
-3.79,9,7130.349078
0.14,6,7133.292603
0.08,2,7134.224325
0.06,4,7136.246753
-12.19,29,7150.705696
-9.71,11,7156.351017
-3.05,5,7158.882472
0.16,4,7160.855742
-0.24,14,7167.74612
0.07,3,7169.247648
-0.02,2,7170.25359
0.17,13,7176.866968
0.08,2,7177.84474
0.22,8,7181.995355
0.07,3,7183.575942
0.08,2,7184.639998
0.48,12,7190.436287
0.25,5,7192.875641
0.07,3,7194.275983
0.08,2,7195.228643
-0.02,2,7196.231951
0.08,2,7197.21931
0.08,2,7198.168534
-0.04,4,7200.076907
0.06,4,7202.170888
0.07,3,7203.849866
-0.97,7,7207.296586
0.08,2,7208.292984
0.06,4,7210.260353
-0.02,2,7211.379195
0.05,5,7213.961598
0.08,2,7214.894136
-0.06,6,7218.014737
-0.07,7,7221.759118
0.07,3,7223.280761
-0.02,2,7224.327941
0.07,3,7225.813436
0.15,5,7228.412467
-0.02,2,7229.480042
0.23,27,7242.687114
0.17,3,7244.239201
0.03,7,7247.703443
-0.03,3,7249.162093
0.24,6,7252.093087
0.15,5,7254.615654
0.07,3,7256.112295
0.16,4,7258.023702
-3.08,18,7266.984889
0.16,4,7269.009145
0.07,3,7270.371002
0.36,4,7272.35755
0.08,2,7273.291854
0.26,4,7275.441653
0.08,2,7276.383384
0.06,4,7278.356501
-0.01,1,7278.856591
0.66,14,7285.352426
0.49,11,7290.777757
0.08,2,7291.786849
0.07,3,7293.48055
-0.03,3,7295.016905
-0.02,2,7295.955338
0.22,8,7299.765767
0.44,6,7302.675404
0.13,7,7305.936713
-1.69,9,7310.570632
0.4,10,7315.647867
0.48,12,7321.762228
0.41,9,7326.360802
-6.9,10,7332.417949
-11.65,15,7340.117749
-6.98,8,7344.024533
-0.04,4,7346.056165
-1.43,13,7352.634428
0.14,6,7355.687614
0.15,5,7358.406168
0.08,2,7359.350218
-6.16,26,7372.163172
0.52,18,7380.672969
-1.92,2,7381.826397
-7.43,33,7398.315272
0.25,5,7400.918312
0.11,9,7405.179894
0.06,4,7407.039238
-0.49,19,7416.351872
0.18,2,7417.243523
-0.02,2,7418.248693
-0.04,4,7420.130153
0.15,5,7422.706526
-0.02,2,7423.784831
-0.01,1,7424.494159
-0.02,2,7425.384899
0.16,4,7427.538084
0.06,4,7429.537677
0.15,5,7432.053344
0.06,4,7434.011293
-0.02,2,7435.078115
0.26,4,7437.168792
-0.02,2,7438.073107
-0.02,2,7439.063088
-0.02,2,7440.235118
-0.01,1,7440.774381
0.13,7,7444.41803
0.06,4,7446.39348
-0.02,2,7447.567694
-0.02,2,7448.563553
-0.03,3,7450.261539
0.21,9,7454.756313
0.26,4,7456.660747
-0.02,2,7457.637859
0.06,4,7459.7168
-0.02,2,7460.782228
-0.03,3,7462.357592
-0.07,7,7465.749036
-0.02,2,7466.73263
-0.02,2,7467.825891
0.06,4,7470.043258
-0.06,6,7472.892285
0.02,8,7476.768666
-0.05,5,7479.287526
-10.94,14,7486.242916
-0.05,5,7488.911715
-0.02,2,7490.106143
0.17,3,7491.692402
-0.05,5,7494.225787
-5.08,8,7498.411084
-0.06,6,7501.409412
-0.03,3,7502.931834
-0.04,4,7505.120626
-11.06,16,7512.874237
-0.12,12,7518.688595
0.18,2,7519.695557
-0.02,2,7520.659955
0.26,4,7522.705617
0.08,2,7523.719257
0.45,5,7526.309173
-0.03,3,7527.914663
-0.02,2,7528.922378
-0.07,7,7532.588556
0.15,5,7535.110547
-0.02,2,7535.976392
-0.02,2,7537.239737
-0.04,4,7539.111049
-0.02,2,7540.22082
0.08,2,7541.1271
-0.02,2,7542.263381
0.66,14,7549.196042
0.07,3,7550.720802
-0.04,4,7552.884861
-0.05,5,7555.299011
-0.07,7,7558.688173
-0.03,3,7560.282236
-0.04,4,7562.411221
-8.51,11,7567.925906
0.12,8,7572.125496
0.08,2,7573.164185
-0.05,5,7575.682565
-0.02,2,7576.701366
-0.03,3,7578.298441
0.16,4,7580.518863
0.05,5,7582.871891
-0.02,2,7583.931563
-0.02,2,7584.969184
-0.04,4,7586.958675
-0.02,2,7587.978914
0.07,3,7589.358277
-0.03,3,7590.92219
0.08,2,7592.032995
0.07,3,7593.612008
-0.05,5,7596.077725
0.08,2,7597.066966
-0.02,2,7598.071085
-0.02,2,7599.000975
0.16,4,7601.126724
0.17,3,7602.596101
0.26,4,7604.487483
0.18,2,7605.511347
0.18,2,7606.43918
-0.02,2,7607.562098
-0.04,4,7609.741778
0.26,4,7611.608228
0.07,3,7613.049068
0.15,5,7615.586012
-0.02,2,7616.539398
-0.02,2,7617.544458
-0.03,3,7619.026518
0.08,2,7620.156058
-0.02,2,7621.033118
-0.06,6,7624.085809
-4.72,12,7629.982514
0.18,2,7631.011924
0.06,4,7633.005515
-0.05,5,7635.764605
-0.04,4,7637.781703
-0.05,5,7640.755753
0.04,6,7643.720919
0.13,7,7647.298717
0.14,6,7650.325672
0.08,2,7651.327211
0.14,6,7654.626581
-1.73,13,7661.022508
-0.06,6,7664.013261
0.04,6,7667.135085
0.07,3,7668.705939
0.27,13,7675.536422
0.03,7,7678.957747
-0.01,1,7679.561167
0.12,8,7683.796773
-3.04,4,7685.85142
-2.97,7,7689.344205
-0.02,2,7690.3988
0.08,2,7691.320033
-9.84,14,7698.375609
-0.02,2,7699.41973
-20.53,23,7710.717832
-7.68,18,7719.742347
0.07,3,7721.228364
0.05,5,7723.778236
-1.88,8,7728.013946
0.06,4,7730.227905
-5.45,15,7737.223648
0.35,15,7744.787329
-5.72,12,7750.768738
-12.46,16,7758.736365
0.14,6,7761.719421
0.17,3,7763.150362
0.05,5,7765.657025
0.18,2,7766.555316
0.25,5,7768.898049
0.08,2,7770.0202
0.08,2,7771.049262
0.17,3,7772.464048
0.08,2,7773.520936
-14.0,20,7783.288498
-7.69,19,7793.040002
-0.06,6,7795.861523
0.13,7,7799.153513
-0.02,2,7800.05019
-10.55,30,7814.722768
-1.94,4,7816.794317
0.08,2,7817.96993
-5.96,6,7820.891678
-0.04,4,7822.97081
-0.88,8,7827.179701
0.17,3,7828.792448
-0.04,4,7830.747226
-2.03,3,7832.241181
0.06,4,7834.257708
0.16,4,7836.287351
0.08,2,7837.279273
-6.88,8,7841.382285
0.26,4,7843.631789
0.16,4,7845.780583
0.35,5,7848.62732
-8.7,10,7853.782739
-5.55,25,7865.938321
-1.95,5,7868.34032
-4.86,6,7871.385338
-8.7,10,7876.416664
-11.43,13,7882.974945
-5.06,6,7885.865938
-0.02,2,7886.864023
0.56,14,7893.772064
-4.54,14,7900.788174
-0.02,2,7901.662601
-0.02,2,7902.685443
-0.87,7,7906.378568
-5.97,7,7909.774549
0.14,6,7912.867878
0.07,3,7914.373943
0.08,2,7915.53184
-0.03,3,7916.94511
0.08,2,7918.037634
0.07,3,7919.607097
-5.72,12,7925.545154
-2.04,4,7927.490347
-6.46,26,7940.036009
-2.4,20,7949.673944
-1.03,3,7951.481194
0.05,5,7954.326227
-6.1,10,7959.232091
0.08,2,7960.217486
-5.77,17,7968.770519
0.08,2,7969.780528
0.56,24,7981.508647
0.23,7,7985.392519
-7.8,10,7990.654472
-3.51,11,7995.71938
-10.53,13,8001.962519
-6.47,17,8010.685728
-9.56,16,8018.601314
0.07,3,8020.128458
0.05,5,8022.638338
-0.03,3,8024.112388
-0.02,2,8025.127855
-0.02,2,8026.287151
0.06,4,8028.198996
0.4,10,8033.31717
-0.02,2,8034.324804
-0.05,5,8036.900427
0.31,9,8041.16083
0.51,9,8045.990396
-0.02,2,8047.108609
-3.6,10,8052.158118
-0.03,3,8053.638783
-0.06,6,8057.028739
-1.98,8,8061.101431
-1.9,10,8066.053671
-9.61,21,8076.821489
-0.03,3,8078.331217
-0.03,3,8079.914917
-9.95,15,8087.680057
-6.07,7,8091.493834
0.07,3,8093.088768
0.01,9,8097.585436
0.15,5,8099.935193
0.07,3,8101.422544
-10.31,21,8111.711437
0.16,4,8113.608778
0.69,11,8119.167984
-0.56,16,8127.371232
0.08,2,8128.456771
0.24,6,8131.87097
-1.84,4,8133.905308
-4.54,14,8140.633909
-6.7,10,8145.488453
-1.76,6,8148.464056
0.45,15,8156.092051
-6.07,7,8159.585419
0.41,9,8164.228714
0.16,4,8166.247714
-10.56,16,8173.871818
-11.55,15,8181.059938
-5.02,22,8191.939832
0.07,23,8203.410524
0.18,2,8204.342578
0.01,9,8208.866183
0.26,4,8210.788753
0.08,2,8211.770983
0.07,3,8213.121062
0.16,4,8215.093831
0.5,10,8219.830594
0.17,3,8221.364132
-0.02,2,8222.246463
0.15,5,8224.9301
0.08,2,8225.935756
0.08,2,8226.892986
0.04,6,8229.726984
-0.05,5,8232.1804
-0.05,5,8234.557752
0.18,2,8235.517204
0.15,5,8238.093985
0.08,2,8239.032158
0.09,1,8239.639147
0.04,6,8242.460433
0.12,8,8246.525633
-0.92,2,8247.433777
0.15,5,8249.901599
-0.04,4,8251.988907
-0.03,3,8253.551709
-0.03,3,8255.493737
-0.95,5,8259.428332
-0.05,5,8262.454421
0.05,5,8266.156921
0.1,10,8273.52887
-0.04,4,8276.457642
0.06,4,8279.107869
-0.04,4,8281.987567
0.14,6,8286.576383
-2.95,5,8290.321359
-0.04,4,8292.779138
0.07,3,8294.43515
0.05,5,8298.631752
-3.9,10,8305.846994
-0.03,3,8307.428809
0.08,2,8308.66024
-0.1,10,8313.635479
-0.02,2,8314.682327
0.08,2,8315.705278
0.34,6,8318.911082
-0.03,3,8320.804751
-0.03,3,8323.209092
0.05,5,8327.051598
0.04,6,8330.504585
0.07,3,8332.153399
0.04,6,8335.127123
-9.72,12,8341.514327
0.06,4,8343.557262
-0.02,2,8345.271729
0.04,6,8349.97946
-0.05,5,8354.161673
0.06,4,8356.129024
-2.85,5,8358.69846
0.08,2,8359.641953
0.02,8,8363.979112
-0.86,6,8368.735379
-0.03,3,8370.929982
0.04,6,8375.613061
-1.96,6,8379.753923
0.12,8,8384.079953
-0.02,2,8385.476432
-0.93,3,8387.953942
-0.04,4,8389.915643
0.08,2,8390.945305
0.07,3,8392.788018
-0.02,2,8394.258944
0.08,2,8395.245914
-5.78,8,8400.317247
-3.86,6,8404.552554
-0.95,5,8407.085148
-4.06,6,8411.677321
-13.68,18,8421.531517
-2.95,5,8424.167395
0.07,3,8426.499694
-4.11,11,8433.362157
-4.86,6,8436.99249
-2.94,4,8439.20304
-1.95,5,8442.397422
0.16,4,8445.141525
-0.77,7,8448.742302
-2.8,10,8454.568969
-2.84,4,8456.793378
-2.03,3,8459.106683
-1.03,3,8460.828451
0.17,3,8462.524903
-16.0,20,8473.661982
0.07,3,8475.391287
-0.02,2,8476.901096
-4.97,7,8481.555523
-1.97,7,8486.21797
0.15,5,8489.386685
0.12,8,8516.479071
-0.02,2,8517.567809
-2.69,9,8523.028529
0.03,7,8527.732664
-3.95,5,8531.017627
-1.03,3,8533.029221
-4.98,8,8538.019687
-1.95,5,8540.778013
-2.04,4,8543.983282
-0.04,4,8547.133755
-9.91,11,8554.360753
-6.1,10,8561.215821
-1.03,3,8563.219574
-1.06,6,8566.202015
0.24,6,8570.076777
-7.05,15,8580.188649
0.07,3,8582.022728
-0.09,9,8587.078781
-5.93,13,8595.747491
-1.97,7,8599.768722
-0.03,3,8601.454242
0.08,2,8602.634758
-3.08,8,8607.430983
-0.02,2,8608.619614
-0.06,16,8619.48536
-6.91,21,8633.77722
-14.96,16,8644.342626
-2.1,10,8650.175461
0.07,13,8658.878473
-4.97,7,8663.478318
-7.08,8,8669.10454
0.08,2,8670.425536
-5.03,13,8677.893187
-0.02,2,8679.21026
-11.07,17,8688.727013
-0.04,4,8691.200737
-0.02,2,8692.496754
-0.03,13,8701.387069
0.15,5,8704.508758
0.07,3,8706.787147
-0.03,3,8708.872003
-0.02,2,8710.195771
-0.02,2,8711.850898
-0.02,2,8713.331332
-0.03,3,8715.211654
-0.07,7,8720.048617
-0.05,5,8723.029437
-0.05,5,8727.024629
-0.04,4,8730.08546
-1.1,10,8736.626916
-0.02,2,8737.985623
-0.02,2,8739.401546
-0.05,5,8742.461421
-1.96,6,8746.31953
-1.99,9,8752.082549
-0.02,2,8753.439317
0.16,4,8756.170919
-7.79,9,8762.157974
-4.06,6,8766.368483
-4.05,15,8775.934781
-0.01,1,8776.560276
-1.05,5,8779.819279
-2.96,6,8783.813052
-0.09,9,8790.041369
-2.9,10,8797.222775
-0.96,6,8800.938704
-2.11,11,8808.459757
-0.02,2,8809.650324
-0.94,4,8812.484405
-12.15,15,8821.491203
-2.02,12,8829.528703
-2.03,3,8831.82593
-4.87,7,8836.888802
-0.04,4,8839.468491
-1.84,4,8841.725079
-3.86,6,8845.259964
-0.03,3,8846.710013
-6.88,8,8852.614242
-4.96,6,8857.422976
0.03,7,8862.333262
-3.07,7,8867.861225
-0.95,5,8871.101084
-0.96,6,8874.454276
-3.91,11,8881.514504
0.08,2,8882.837469
-2.94,4,8885.954266
-3.07,7,8890.891468
-0.02,2,8892.325225
-0.02,2,8893.301989
0.08,2,8894.378621
-0.03,3,8896.38801
-1.94,4,8899.634478
-1.98,8,8904.35483
0.14,6,8908.080554
0.06,4,8910.447563
-0.02,2,8911.718179
-4.81,11,8919.026126
-0.03,3,8920.898051
-0.02,2,8921.976444
-4.02,12,8930.23434
-1.93,3,8932.566233
-0.01,1,8933.141308
-0.04,4,8935.550994
-0.02,2,8936.603915
-6.07,7,8941.585006
-9.02,12,8950.979254
-0.02,2,8952.286453
-1.87,7,8955.943405
-8.93,13,8964.060282
-2.97,7,8968.476897
-2.04,4,8971.076718
-4.04,14,8979.645963
-1.03,3,8981.601804
-2.9,10,8988.023002
-2.98,8,8993.127172
-5.92,12,9000.402348
-0.08,8,9007.037277
-5.82,12,9014.382824
-0.02,2,9015.491038
-0.03,3,9017.343096
0.08,2,9018.844174
-0.93,3,9020.575036
-0.05,5,9024.147351
-0.06,6,9028.67399
-0.03,3,9030.817131
0.08,2,9032.140056
-0.03,3,9034.203278
0.07,3,9036.020106
-0.02,2,9037.024453
0.06,4,9040.23744
-0.02,2,9041.970219
-0.02,2,9043.194441
-0.04,4,9045.613927
-0.03,3,9047.162069
-0.02,2,9048.319842
-0.05,5,9051.039746
0.17,13,9058.505606
0.04,6,9062.199994
-0.02,2,9063.328174
-0.03,3,9064.997752
-0.02,2,9066.524091
0.14,6,9070.480691
-0.02,2,9071.777132
0.07,3,9073.295314
-1.95,5,9076.479635
0.16,4,9079.683537
0.04,6,9083.394876
-0.03,3,9085.252507
-0.03,3,9087.186403
-0.02,2,9088.252079
-0.02,2,9089.445702
0.13,7,9093.383164
-0.0,10,9099.665096
-0.02,2,9100.622432
0.08,2,9101.648527
-9.11,31,9121.115913
-0.07,7,9126.226682
-1.03,3,9127.994304
-0.02,2,9129.1328
-2.04,4,9131.70622
-0.04,4,9134.830395
-0.03,3,9136.607874
-0.03,3,9138.305552
