#{"t_start": 1686537962.0097654, "env_id": null}
r,l,t
-7.7,20,8635.180408
0.03,7,8640.154091
-2.84,4,8642.832622
-4.01,11,8649.277115
-1.89,9,8655.780892
-0.01,1,8656.343517
-0.02,2,8657.52605
-0.03,3,8659.207307
-0.02,2,8660.218558
-0.05,5,8663.359174
-1.04,4,8665.660579
-3.8,10,8671.104455
-0.93,3,8672.830398
-2.95,5,8675.345417
0.07,3,8676.869088
-0.01,1,8677.809988
-0.01,1,8678.566047
-2.04,4,8680.935423
-0.05,5,8684.232972
-0.91,11,8691.490578
-4.05,5,8695.179096
0.09,1,8695.842307
-3.04,4,8698.498605
-0.02,2,8699.920841
-0.02,2,8700.929774
-6.82,12,8708.445507
0.07,3,8710.651102
-0.02,2,8712.484881
0.03,7,8717.168524
-1.95,5,8720.143802
0.07,3,8722.056862
-0.05,5,8725.453314
0.15,5,8728.555346
0.06,4,8731.103142
0.03,7,8735.216536
-4.87,7,8739.792156
-0.05,5,8742.804072
-1.96,6,8746.738704
-0.01,1,8747.432037
-0.04,4,8750.112514
-3.98,8,8755.166672
0.21,9,8760.828797
0.06,4,8763.159828
-0.96,6,8766.826186
0.2,10,8773.200535
-0.06,6,8777.239944
-0.02,2,8778.585869
-0.03,3,8780.686826
-0.01,1,8781.38478
0.06,4,8784.552244
0.03,7,8788.64713
0.02,8,8794.546605
-4.06,6,8798.371481
-0.04,4,8800.596877
-0.04,4,8803.185756
-1.95,5,8805.762973
-0.01,1,8806.329169
0.04,6,8809.837374
-0.02,2,8811.135724
0.03,7,8815.669503
-0.02,2,8817.481758
0.24,16,8827.758934
-0.02,2,8828.74856
-0.02,2,8829.827052
0.06,4,8832.166441
-0.01,1,8832.777948
-0.03,3,8834.24351
-0.02,2,8835.870425
-0.1,10,8843.517737
-0.01,1,8844.230758
-0.03,3,8846.373024
-0.01,1,8847.022348
-0.03,3,8849.366603
-0.01,1,8850.08279
-0.05,5,8853.991566
0.09,11,8860.752178
-0.02,2,8861.836488
-0.05,5,8865.2846
0.08,2,8866.546959
-0.02,2,8867.642743
0.08,2,8868.830105
-0.01,1,8869.663138
-0.01,1,8870.361829
-0.04,4,8873.024019
-0.05,5,8876.749321
-0.01,1,8877.496216
-0.01,1,8878.315566
-0.03,3,8879.941221
-0.02,2,8881.130119
0.07,3,8882.996294
-0.01,1,8883.868801
-0.04,4,8886.702128
-0.01,1,8887.562634
-0.02,2,8888.771971
0.15,5,8891.563604
0.08,2,8892.985104
0.07,3,8894.707129
0.04,6,8897.93363
-0.03,3,8900.240604
-0.04,4,8902.39064
-1.9,20,8915.098025
-13.07,17,8925.854781
-5.03,13,8935.509761
0.07,3,8937.919732
-0.03,3,8939.491367
-0.02,2,8940.534987
0.04,6,8943.624931
-0.04,4,8945.812796
-2.97,7,8950.281646
-3.97,7,8954.815015
-0.01,1,8955.497198
0.06,4,8958.055445
-0.08,18,8969.296664
-0.03,3,8971.144935
0.09,1,8971.711834
-0.89,19,8983.088339
0.04,6,8987.093747
-0.01,1,8988.021143
-0.05,5,8992.020924
0.22,8,8996.807767
-0.01,1,8997.861905
-0.01,1,8998.458644
-0.02,2,8999.426581
-0.03,3,9001.266323
0.24,6,9004.940334
-0.02,2,9006.097685
-0.02,2,9007.179919
-0.01,1,9007.825314
-0.05,5,9011.600146
0.07,3,9013.877645
-3.97,7,9018.707395
-0.04,14,9027.630831
-0.93,3,9029.772983
-0.01,1,9030.380959
-0.07,7,9034.203635
-0.02,2,9035.148908
-0.02,2,9036.257152
0.08,2,9037.342031
0.09,1,9037.942993
-1.02,2,9039.093138
0.08,2,9040.090901
-2.42,17,9049.891191
-0.01,1,9050.350977
0.07,3,9052.401088
-0.01,1,9052.984272
-0.07,7,9057.612422
0.07,3,9059.258564
-1.94,4,9061.906343
0.12,8,9067.248832
0.0,10,9073.072321
-0.01,1,9073.650628
0.05,5,9076.280984
-0.01,1,9076.765542
-0.01,1,9077.339919
0.08,2,9078.427727
0.07,3,9080.10553
0.03,7,9083.970731
-0.04,4,9086.707077
-0.03,3,9088.515497
-0.02,2,9090.016155
0.06,4,9092.337132
0.08,2,9093.590472
0.09,1,9094.311225
-0.02,2,9095.664909
0.07,3,9098.113947
-1.02,2,9099.245437
-6.97,7,9103.195852
-8.1,10,9109.264851
0.02,8,9114.301239
-0.02,2,9115.319633
-0.02,2,9116.61249
-0.02,2,9117.72405
-0.01,1,9118.461211
-0.94,4,9121.457566
0.06,4,9123.646086
-0.03,3,9125.742493
-0.01,1,9126.599422
-0.03,3,9128.47168
-0.06,6,9132.930155
0.07,3,9134.50868
-0.03,3,9136.103045
-0.01,1,9136.648121
-0.03,3,9138.876936
0.07,3,9141.147117
-1.07,7,9145.302114
-0.1,10,9151.562481
0.03,7,9155.682242
-0.04,4,9158.29198
-0.01,1,9158.974047
-0.02,2,9160.095254
0.04,6,9163.387825
-0.04,4,9165.679023
-0.02,2,9167.165094
-0.03,3,9169.407501
-0.02,2,9170.96294
-0.02,2,9172.663848
-0.01,1,9173.531739
-0.99,9,9179.659301
-0.01,1,9180.30951
-0.03,3,9182.060107
0.17,3,9183.579641
-3.97,17,9193.306688
0.07,3,9195.684422
-0.01,1,9196.311988
-0.03,3,9198.938377
-0.04,4,9202.391191
-1.96,6,9207.157881
-0.03,3,9209.360582
-0.01,1,9210.015664
0.06,4,9212.547967
-0.01,1,9213.19491
0.14,6,9216.67568
0.09,1,9217.728823
0.06,4,9220.031697
-0.03,3,9221.918382
-1.78,8,9226.702212
-0.03,3,9228.272243
0.02,8,9232.927011
-3.04,4,9235.688851
-0.01,1,9236.287391
-0.08,8,9240.490489
-1.87,7,9244.482065
-0.02,2,9246.243091
-0.02,2,9247.754983
-11.06,26,9264.201212
0.02,8,9269.77598
-1.89,9,9276.879877
-0.12,12,9285.643588
0.09,1,9286.361888
0.08,2,9287.797448
0.11,9,9293.430673
-0.01,1,9294.032939
-0.03,3,9296.465274
-0.04,4,9298.721685
-0.01,1,9299.576217
0.08,12,9308.632041
-0.06,6,9312.035009
0.08,2,9313.441436
-0.05,5,9316.780966
-0.05,5,9319.941154
-0.04,4,9322.366349
-0.02,2,9323.827659
0.06,4,9326.544731
-8.75,15,9334.819999
-0.02,2,9336.383596
0.03,7,9340.237885
-0.0,10,9345.577423
-8.07,17,9354.82509
-0.96,6,9358.505022
-0.04,4,9360.496929
0.08,2,9361.498286
0.08,2,9362.518191
-0.03,3,9364.657018
-0.15,15,9372.477551
0.08,2,9373.499655
-0.04,4,9375.688346
-0.01,1,9376.260523
-0.01,1,9376.895834
-0.01,1,9377.428133
0.08,2,9378.58167
-0.01,1,9379.219307
0.15,5,9381.779377
-0.01,1,9382.411368
-0.03,3,9384.020906
-0.01,1,9384.442519
-0.02,2,9385.586228
-0.02,2,9386.730029
-0.01,1,9387.345532
-0.01,1,9387.776245
-0.02,2,9388.951972
0.03,7,9392.389662
-0.09,9,9397.235178
-0.02,2,9398.364372
-0.04,4,9400.528099
0.05,5,9403.333486
-0.06,16,9411.521334
0.24,6,9414.676843
0.56,14,9421.965098
0.08,2,9423.122311
0.1,10,9428.369052
-2.86,6,9431.490147
0.07,3,9433.285686
-0.01,1,9433.826918
0.31,9,9438.651419
-8.73,13,9445.42472
-0.95,5,9448.07112
-3.85,5,9450.625938
-6.72,12,9456.804446
-9.93,13,9463.61269
-0.01,1,9464.140084
-0.93,3,9465.638598
0.58,17,9474.262588
0.06,4,9476.580177
0.07,3,9478.176112
-8.92,12,9484.225333
0.07,3,9485.906392
-6.75,25,9498.915741
-7.0,10,9503.939522
-0.01,1,9504.582989
-5.9,10,9509.730961
-0.03,3,9511.240002
-3.98,8,9515.2914
0.28,12,9521.556008
-0.02,2,9522.596107
0.08,2,9523.643526
0.04,6,9526.963845
0.14,6,9530.050584
0.03,7,9533.726859
-0.02,2,9534.7794
-3.04,4,9536.876169
-0.01,1,9537.300018
-9.04,14,9544.568677
-0.01,1,9545.191465
-9.86,16,9553.44975
0.08,2,9554.481642
-0.03,3,9556.022587
-1.99,9,9560.791891
-0.06,6,9563.930573
-0.06,6,9567.053476
-0.02,2,9568.18775
-4.78,8,9572.24617
0.77,13,9579.217124
0.09,1,9579.763914
0.09,1,9580.291441
-0.01,1,9580.916473
0.04,6,9584.113365
-0.02,2,9585.169266
0.16,4,9587.400797
0.08,2,9588.364781
-0.01,1,9588.99249
0.07,3,9590.401185
-2.82,12,9596.729161
-0.79,9,9601.414716
-0.05,5,9603.917237
-1.02,2,9604.951839
-0.02,2,9605.985584
-0.01,1,9606.658532
-5.06,6,9609.816638
-1.03,3,9611.513102
-13.47,17,9620.229341
0.08,2,9621.338061
-7.69,9,9625.922274
-5.71,11,9631.953574
0.17,3,9633.618749
-0.05,5,9636.386297
0.26,4,9638.421559
0.56,14,9645.644529
0.36,4,9647.753985
0.08,2,9648.904767
-0.05,5,9651.574089
-0.04,4,9653.463052
-0.01,1,9654.111296
0.08,2,9655.156527
-0.01,1,9655.809369
-0.05,5,9658.464318
-0.1,10,9663.850667
0.05,5,9666.503471
-0.04,4,9668.415424
-0.03,3,9670.056038
0.18,2,9671.187739
-0.02,2,9672.31426
0.08,2,9673.345368
-0.01,1,9673.894308
-0.03,3,9675.297838
-0.02,2,9676.448422
-0.04,4,9678.608346
-0.01,1,9679.261281
-0.02,2,9680.339503
-0.01,1,9680.798107
-0.1,10,9686.322816
0.06,4,9688.385045
-0.01,1,9688.934887
0.28,12,9695.333434
-0.09,9,9700.08171
0.08,2,9701.212493
-0.01,1,9701.629819
-0.02,2,9702.85371
-0.01,1,9703.400708
0.09,1,9703.929557
0.08,2,9704.942973
0.18,2,9706.104756
0.05,5,9708.588335
0.27,3,9710.299619
-0.03,3,9711.903447
-0.01,1,9712.540624
-0.02,2,9713.604877
0.13,7,9717.432389
0.16,4,9719.41236
-0.02,2,9720.464239
0.06,4,9722.390707
-0.02,2,9723.413532
-0.01,1,9724.046248
0.07,3,9725.54468
-0.03,3,9727.105435
-0.04,4,9729.209156
0.08,2,9730.260886
-1.06,6,9733.607894
0.13,7,9737.198292
0.07,3,9738.827558
0.07,3,9740.425486
-0.04,4,9742.664312
-0.02,2,9743.741565
-0.03,3,9745.391955
-0.04,4,9747.47669
-0.03,3,9749.005905
-0.01,1,9749.530536
-0.01,1,9750.097566
-0.01,1,9750.750867
0.33,7,9754.340847
0.07,3,9755.909466
0.17,3,9757.526563
0.09,1,9758.067068
-0.01,1,9758.612372
-0.03,3,9760.190831
-0.01,1,9760.854568
-2.91,11,9766.704249
-0.86,6,9769.734912
0.09,11,9775.872943
-0.01,1,9776.422138
-0.01,1,9776.936196
0.42,8,9781.213869
0.08,2,9782.291867
-0.06,6,9785.317317
0.16,4,9787.427607
-0.05,5,9790.091064
0.03,17,9799.100975
-0.02,2,9799.997504
-0.02,2,9801.018171
0.07,3,9802.721313
0.08,2,9803.862206
-0.02,2,9804.923199
0.14,6,9808.088408
0.12,8,9812.309206
0.12,8,9816.550761
-0.04,4,9818.590383
-0.02,2,9819.641042
-0.01,1,9820.202336
0.08,2,9821.375023
0.08,2,9822.633755
-0.01,1,9823.152138
0.07,3,9824.773866
-0.02,2,9825.813713
0.06,4,9827.839701
-0.02,2,9828.898309
-7.03,13,9835.734653
-0.03,3,9837.327054
0.07,3,9838.976761
-0.02,2,9840.00753
-0.02,2,9841.182347
-0.02,2,9842.215611
-9.12,12,9848.610764
-5.98,8,9853.115645
0.08,2,9854.211423
-1.69,9,9858.999249
-1.02,2,9859.967861
-0.01,1,9860.53716
0.16,14,9868.167566
0.14,6,9871.047091
-0.01,1,9871.666822
-3.68,18,9881.335835
-0.01,1,9881.898244
0.08,2,9883.143957
-0.79,9,9887.772441
-0.01,1,9888.353227
-0.01,1,9888.986485
-3.96,6,9892.126258
-0.05,5,9894.628168
-0.03,3,9896.204844
-28.63,53,9924.342496
-5.06,6,9927.48793
-4.98,8,9931.844685
-0.02,2,9932.959074
-2.03,3,9934.591072
-0.05,5,9937.039878
-21.73,23,9949.291511
-10.01,11,9954.923494
-3.89,9,9959.711766
0.08,2,9960.758271
0.07,3,9962.41281
0.08,2,9963.442757
-1.05,5,9966.003774
0.18,2,9967.073081
-10.76,16,9975.773076
-4.86,6,9978.953871
0.17,3,9980.675999
-4.89,9,9985.521521
-5.06,6,9988.942959
-2.87,7,9992.807981
-0.02,2,9993.884281
-0.02,2,9994.941037
0.16,4,9997.045206
-1.02,2,9998.121176
-0.02,2,9999.318326
-1.03,3,10001.01666
-5.87,7,10004.747941
-7.84,14,10012.196802
-0.02,2,10013.407594
-2.09,9,10017.965477
-2.03,3,10019.855136
-2.65,5,10022.626545
-0.03,3,10024.178773
-7.98,28,10038.674368
-0.01,11,10044.494647
-10.67,17,10053.529833
-0.01,1,10054.106422
0.15,5,10056.806909
0.21,9,10061.436556
-0.01,1,10061.97573
0.03,7,10065.563718
0.22,8,10070.073048
-6.82,12,10076.394726
-2.96,6,10079.647093
0.08,2,10080.79681
-1.03,3,10082.391433
-0.03,3,10084.026942
-0.02,2,10085.20412
0.08,2,10086.330636
0.18,2,10087.402837
-0.02,2,10088.460565
-10.08,18,10097.768472
-0.03,3,10099.376706
0.04,6,10102.645622
0.0,10,10108.129236
0.08,2,10109.113156
-8.97,17,10117.995481
0.17,3,10119.755327
-0.01,1,10120.323885
-0.01,1,10120.862216
-0.02,2,10121.967942
-0.01,1,10122.525054
-0.02,2,10123.602064
-0.05,5,10126.362346
-0.02,2,10127.58072
-0.02,2,10128.560443
0.11,9,10133.336094
-0.18,18,10143.141565
0.09,1,10143.709669
-2.88,18,10153.259472
-5.03,13,10160.003149
-12.15,15,10168.088127
-5.1,10,10173.487295
-0.02,2,10174.712108
-0.01,1,10175.389527
-0.02,2,10176.345475
0.07,3,10178.065067
0.02,8,10182.336702
0.02,8,10186.660233
-0.03,3,10188.63835
0.03,7,10192.204431
-0.02,2,10193.28502
-0.04,4,10195.432585
-0.03,3,10197.014019
-0.02,2,10198.273843
-0.02,2,10199.329561
0.06,4,10201.387424
-0.02,2,10202.605835
0.11,9,10207.43646
0.0,10,10213.044839
-0.02,2,10214.247415
-0.03,3,10215.767836
0.07,3,10217.498657
-0.04,4,10219.578099
0.07,3,10221.221597
-0.06,6,10224.566092
0.06,4,10226.502586
0.08,2,10227.721626
-0.02,2,10228.934987
0.08,2,10229.942082
0.01,9,10234.791045
-0.01,1,10235.446899
0.07,3,10237.200104
-0.03,3,10238.926468
0.08,2,10240.007229
-0.04,4,10242.144367
-0.01,1,10242.70665
0.08,2,10243.905998
0.03,7,10247.581574
-3.9,10,10252.697783
-0.01,1,10253.269049
0.08,12,10259.65454
0.03,7,10263.251459
-8.97,17,10272.671712
-0.02,2,10273.855004
-0.02,2,10274.961689
0.07,3,10276.59018
-0.05,5,10279.301348
-1.96,6,10282.487883
-5.97,17,10292.324792
-2.06,6,10295.521563
-0.03,3,10297.145177
-0.02,2,10298.250787
-0.08,8,10302.522166
0.07,3,10304.04723
-0.04,4,10305.892327
-0.05,5,10308.477037
-0.95,5,10310.8098
-2.03,3,10312.663304
0.16,4,10314.754957
0.16,4,10316.790967
-0.96,6,10319.826251
-0.05,5,10322.159436
-0.03,3,10323.715181
-0.02,2,10324.486775
-0.04,4,10326.461021
-0.02,2,10327.387235
-1.06,6,10330.25807
-0.04,4,10332.221946
-0.04,4,10334.223411
-0.02,2,10335.068852
-2.84,4,10336.950104
0.07,3,10338.640198
-0.02,2,10339.398848
-0.93,3,10340.96483
-0.01,1,10341.615403
-0.02,2,10342.34111
-1.94,4,10344.308486
-0.01,1,10344.842627
-0.04,4,10346.829851
0.15,5,10349.20716
-1.03,3,10350.82175
-0.02,2,10351.598016
0.08,2,10352.323634
0.16,4,10354.55372
-0.02,2,10355.526686
0.07,3,10356.903688
-0.04,4,10358.975219
-0.02,2,10359.87022
-0.84,4,10361.669928
0.08,2,10362.768436
-0.03,3,10364.184474
-0.04,4,10366.151641
-1.85,5,10368.648001
0.05,5,10371.251425
-0.85,5,10373.565049
0.15,5,10376.145209
0.08,2,10377.051523
-1.03,3,10378.34703
0.07,3,10379.681066
-0.02,2,10380.448883
-0.04,4,10382.318606
-0.02,2,10383.205533
-0.03,3,10384.339475
0.06,4,10386.524706
0.05,5,10388.983561
0.06,4,10391.6784
-0.04,4,10394.24243
-0.02,2,10395.870236
-0.01,1,10396.334235
0.07,3,10398.173043
0.06,4,10400.732704
-0.03,3,10402.972759
-0.84,4,10405.632777
-0.07,7,10410.363406
-3.05,5,10413.542768
0.07,3,10415.250896
-0.01,1,10415.84435
0.08,2,10416.617583
-0.04,4,10419.296913
-2.94,4,10421.631157
-0.04,4,10423.970952
-0.01,1,10424.833239
-0.01,1,10425.412296
0.07,3,10427.535371
0.06,4,10430.445493
0.15,5,10433.456904
-0.04,4,10436.240514
0.04,6,10439.614351
-0.05,5,10442.519627
0.05,5,10444.930557
-0.04,4,10447.512878
0.06,4,10449.843425
-0.04,4,10452.077594
0.05,5,10455.056874
-0.02,2,10456.398028
-0.03,3,10458.487112
-0.03,3,10460.131853
0.08,2,10460.885837
-0.03,3,10463.004506
-0.01,1,10463.589634
-0.01,1,10464.19488
0.06,4,10466.904877
-0.04,4,10469.328266
-0.05,5,10471.784561
0.05,5,10474.333442
-0.92,2,10475.730813
-0.01,1,10476.409209
-0.02,2,10477.187355
-0.04,4,10480.075509
-0.01,1,10480.965319
0.06,4,10482.860272
-0.04,4,10484.808075
-0.06,6,10487.725125
-1.96,6,10491.005243
-0.04,4,10493.593582
-0.02,2,10494.75102
0.08,2,10495.58202
0.06,4,10497.701166
-0.04,4,10500.339026
-2.04,4,10502.571086
-0.02,2,10503.893298
-0.02,2,10504.912408
0.08,2,10505.691611
0.06,4,10507.646498
-0.02,2,10509.179915
-0.01,1,10509.762007
-0.02,2,10510.724104
-0.01,1,10511.387562
-0.05,5,10513.951047
-0.04,4,10516.991835
-0.01,1,10517.662019
-0.03,3,10519.750902
-0.03,3,10521.856563
-0.01,1,10522.772221
0.17,3,10524.920956
-0.03,3,10526.911304
-0.03,3,10528.33141
0.06,4,10531.077746
-0.01,1,10531.682533
-0.03,3,10533.628024
-0.93,3,10535.969486
-0.03,3,10537.39396
0.07,3,10539.006106
-2.04,4,10541.06814
-0.01,1,10541.524772
-2.04,4,10543.869442
-0.01,1,10544.770615
-0.04,4,10547.232017
-0.04,4,10549.376426
0.25,5,10551.883318
-0.02,2,10553.376699
-0.01,1,10553.953302
-0.02,2,10554.711051
-0.02,2,10555.822425
0.07,3,10557.129982
-0.01,1,10557.822136
-0.02,2,10559.006536
0.08,2,10559.876724
0.05,5,10562.347848
-0.04,4,10565.016743
-0.02,2,10566.0552
-0.02,2,10567.13307
-0.04,4,10568.970661
0.16,4,10571.663604
-0.05,5,10574.076648
0.08,2,10575.794398
-0.03,3,10577.622303
-1.04,4,10580.278787
0.08,2,10581.628669
-2.95,5,10584.596162
-0.01,1,10585.067007
0.16,4,10587.254407
-2.96,6,10590.17756
-0.01,1,10591.054117
-0.01,1,10591.964715
0.17,3,10593.734544
-0.04,4,10596.474632
-1.84,4,10599.059693
-0.05,5,10601.907331
-2.95,5,10604.327857
-0.05,5,10607.153715
-0.02,2,10608.25939
-0.02,2,10609.292254
-1.02,2,10610.180572
-0.04,4,10612.449924
-0.02,2,10613.48962
-0.02,2,10614.766891
-1.02,2,10616.284525
-0.03,3,10618.606494
0.05,5,10620.879873
-0.04,4,10622.690019
-0.01,1,10623.4008
-0.02,2,10624.38186
0.08,2,10625.178159
-0.05,5,10627.40252
-0.02,2,10628.535108
-2.03,3,10630.017227
0.06,4,10632.793565
-3.04,4,10634.628011
-0.02,2,10636.491247
-2.03,3,10638.481106
0.15,5,10641.934923
-0.02,2,10643.649181
-0.02,2,10645.028029
0.07,3,10646.278477
-0.95,5,10649.506415
-0.04,4,10652.419519
-0.04,4,10655.07326
-0.04,4,10657.953367
-0.02,2,10659.658136
0.06,4,10662.088122
-0.03,3,10664.073241
-0.03,3,10665.278682
-3.96,6,10669.069419
-0.07,7,10673.125858
-0.02,2,10674.221012
-2.03,3,10675.787226
0.06,4,10677.626602
-0.02,2,10678.519358
0.08,2,10679.774214
-0.01,1,10680.371145
0.08,2,10681.188736
0.07,3,10683.249175
-0.01,1,10683.856661
0.08,2,10684.623064
0.06,4,10686.593075
-2.03,3,10688.913219
-0.01,1,10689.600311
-0.94,4,10692.373594
0.07,3,10694.14914
-0.02,2,10694.983883
0.04,6,10698.136486
-0.02,2,10699.297274
-0.03,3,10700.668275
-0.05,5,10702.982408
0.06,4,10705.12316
-0.05,5,10707.691805
-0.02,2,10708.887758
-0.02,2,10710.035843
-1.95,5,10712.316679
-5.06,6,10715.291737
-3.05,5,10717.641593
-0.02,2,10718.83603
-0.04,4,10720.698184
-0.04,4,10723.25021
-0.03,3,10725.921646
-0.03,3,10727.75717
-3.04,4,10730.829393
-0.01,1,10731.616395
0.07,3,10734.597972
-0.04,4,10738.322522
-0.02,2,10740.810028
-0.01,1,10741.82891
-0.02,2,10743.619142
